lid	Entrez_id	Name	xref	transcript_length	transcript_type	iPSC_parent	iPSC_KO1	iPSC_KO2	iMeLC_parent	iMeLC_KO1	iMeLC_KO2	d6hPGCLC_parent	d6hPGCLC_KO1	d6hPGCLC_KO2	c12_parent	c12_KO1	c12_KO2	c32_parent	c32_KO1	c32_KO2	c42_parent	c42_KO1	diff_iPSC	diff_iMeLC	diff_d6	diff_c12	diff_c32	diff_c42
gene9791	3913	LAMB2	Name=LAMB2;description=laminin subunit beta 2;gbkey=Gene;gene=LAMB2;gene_biotype=protein_coding;gene_synonym=LAMS,NPHS5;chr3:49121114-49133166	5808	protein_coding	3.63217591276621	3.71006702246824	3.53155207524387	3.25742925800025	2.85671859868785	3.06323023552899	5.51651619680288	5.7635320243419	5.92008967828317	4.87235125699498	5.27835311491883	5.22113118055177	4.09547273223274	4.77349829174888	5.05376477243907	4.00175721399618	5.13197628018405	0	0	0	0	0	1
gene9799	7375	USP4	Name=USP4;description=ubiquitin specific peptidase 4;gbkey=Gene;gene=USP4;gene_biotype=protein_coding;gene_synonym=UNP,Unph;chr3:49277144-49340103	4120	protein_coding	4.8914198059714	4.48565629878986	4.76160563058654	4.38455015642183	4.18420923345558	4.04625752363348	5.4194077609802	4.5442288445181	4.41902778070818	5.2503071999807	4.15779895330848	4.20896343207864	4.43738101836495	3.83980735220723	3.87974165998416	4.70223641886473	4.24502401734153	0	0	0	-1	0	0
gene9847	3373	HYAL1	Name=HYAL1;description=hyaluronoglucosaminidase 1;gbkey=Gene;gene=HYAL1;gene_biotype=protein_coding;gene_synonym=HYAL-1,LUCA1,MPS9,NAT6;chr3:50299889-50312951	2740	protein_coding	1.54870737940231	1.54703927704347	1.52871466196326	1.18603477100899	1.3957269199636	1.34263497055006	2.59776043283575	3.33173567140146	3.52995063526556	1.43531681137085	2.11926452096254	1.18799689449564	3.02809393004166	1.95044990968153	1.86865488213867	2.27157507753675	1.92113161118517	0	0	0	0	-1	0
gene9889	10039	PARP3	Name=PARP3;description=poly(ADP-ribose) polymerase family member 3;gbkey=Gene;gene=PARP3;gene_biotype=protein_coding;gene_synonym=ADPRT3,ADPRTL2,ADPRTL3,ARTD3,IRT1,PADPRT-3;chr3:51942277-51948867	2540	protein_coding	1.49268175675302	1.27096831676091	1.29809098196494	1.18603477100899	1.73808419571968	1.33923316905698	2.05676551460599	1.29717696034165	1.48733976975413	3.22233643258554	2.69393759966465	3.2710116517063	3.08699286380915	3.20931504249025	3.15087451570116	2.35698889179248	1.34959174255675	0	0	0	0	0	-1
gene9891	57060	PCBP4	Name=PCBP4;description=poly(rC) binding protein 4;gbkey=Gene;gene=PCBP4;gene_biotype=protein_coding;gene_synonym=CBP,LIP4,MCG10;chr3:51957454-51967466	2565	protein_coding	2.89753841086818	2.86647527159522	2.58403762022855	2.29704504182536	1.44899198081523	1.49081706617969	4.21997893182101	3.95675606010636	3.24479179236187	3.90586555417771	3.57524566038992	4.01370875742361	3.36984902649624	3.73231568369217	3.63726640507937	3.01221108395087	4.01565812950688	0	0	0	0	0	1
gene9967	790952	ESRG	Name=ESRG;description=embryonic stem cell related (non-protein coding);gbkey=Gene;gene=ESRG;gene_biotype=lncRNA;gene_synonym=HESRG;chr3:54632124-54639857	3138	lncRNA	9.4057108038905	9.59234066146105	9.64133160169557	10.3783119644007	10.2598888504611	10.3800695710849	6.60388413289918	7.34754571357087	7.21449021645303	5.57282824588626	6.60283859566975	6.15955903218872	2.46679426193497	3.47849727621167	3.61236800245844	2.08389412562431	3.4475659728857	0	0	0	0	1	1
gene9974	7474	WNT5A	Name=WNT5A;description=Wnt family member 5A;gbkey=Gene;gene=WNT5A;gene_biotype=protein_coding;gene_synonym=hWNT5A;chr3:55465715-55505261	7795	protein_coding	2.68387588526183	2.71309151235978	2.80661704792448	3.49108954797971	3.84753003502997	3.60395478977326	1.42629157506688	1.54060341925606	2.08274774124198	1.07193564674985	2.32034479198609	2.75861479382818	2.86167421081107	6.2219080442434	7.48695395834529	3.97498811199193	8.44359753515232	0	0	0	1	1	1
gene9990	8820	HESX1	Name=HESX1;description=HESX homeobox 1;gbkey=Gene;gene=HESX1;gene_biotype=protein_coding;gene_synonym=ANF,CPHD5,RPX;chr3:57197838-57227643	2375	protein_coding	6.19843036220082	4.98618496602164	4.89586222272033	3.75242881296204	2.95205905010097	2.63520170655364	0.935361675593529	0	1.12847209013391	0.183349944299745	0.454598531495844	1.07415039009126	2.29570512774465	0.715249693111296	1.90379201222407	2.51399597936701	1.51505639473331	-1	0	0	0	0	0
gene10054	100506994	PTPRG-AS1	Name=PTPRG-AS1;description=PTPRG antisense RNA 1;gbkey=Gene;gene=PTPRG-AS1;gene_biotype=lncRNA;chr3:62261819-62318947	2682	lncRNA	2.53286555113631	2.94509964469865	2.43832870639703	2.70084278362731	2.72803823920413	2.96666472405858	1.24098626427199	1.0731551952407	0.316180644798284	1.43363991356839	0.82275619953212	0.555248440958701	1.24237196408819	1.57305785436011	0.846346741438277	2.27157507753675	0.695459382638558	0	0	0	0	0	-1
gene10058	8618	CADPS	Name=CADPS;description=calcium dependent secretion activator;gbkey=Gene;gene=CADPS;gene_biotype=protein_coding;gene_synonym=CADPS1,CAPS,CAPS1,UNC-31;chr3:62398346-62875865	6189	protein_coding	3.15889955003163	3.40633664230008	3.39044283549264	3.26871797849635	2.94094074208896	3.1803838427694	2.21742116218626	3.34706086023176	4.05307745065447	0	0.185193752141045	0	0	1.01274381484842	0	0	0.947927931238094	0	0	1	0	0	0
gene10065	107986043	LOC107986043	Name=LOC107986043;gbkey=Gene;gene=LOC107986043;gene_biotype=lncRNA;chr3:63136328-63148797	506	lncRNA	1.15066566665253	2.92104650012207	2.23303423875143	1.63539545301751	1.45327736105772	2.10009129470862	0	1.45601676789881	1.13914108976637	0.375388994426746	0	0.41301489324987	0.708853567598463	0	0.178916739314745	0	0	1	0	1	0	0	0
gene10066	132204	SYNPR	Name=SYNPR;description=synaptoporin;gbkey=Gene;gene=SYNPR;gene_biotype=protein_coding;gene_synonym=SPO;chr3:63200604-63616924	3279	protein_coding	0.692248237811849	0.612998973689073	0.969331089921817	0	0	0	0.771767614558815	1.84425688140541	1.49850388964111	0	2.42322229874085	1.13047381297115	0	0.424278922781001	0	0	0	0	0	0	1	0	0
gene10084	166336	PRICKLE2	Name=PRICKLE2;description=prickle planar cell polarity protein 2;gbkey=Gene;gene=PRICKLE2;gene_biotype=protein_coding;gene_synonym=EPM5;chr3:64093850-64445476	9778	protein_coding	3.34737000677202	3.26815917012883	3.33250011127605	2.51437567052688	2.5238683780814	2.33321000013482	0.544847287926992	1.42819045476664	1.51485936708665	0.558738938726491	0	0.217013837331799	0.564311690705044	1.26712099763771	3.14024616195051	0.913416033285306	3.98776652254324	0	0	0	0	0	1
gene10091	56999	ADAMTS9	Name=ADAMTS9;description=ADAM metallopeptidase with thrombospondin type 1 motif 9;gbkey=Gene;gene=ADAMTS9;gene_biotype=protein_coding;chr3:64515654-64688000	7807	protein_coding	0.372123612023327	0.254112899449051	0.127236553976366	0.864013370942758	0.379102595827362	0.133378281152332	2.00084012840036	3.50942268845724	3.89106742734137	0.50864028383534	1.73095920581523	1.99771769250173	0.650486378885071	1.90553566455798	1.53449575449787	1.46832264394787	3.40603319008977	0	0	1	1	0	1
gene10138	10550	ARL6IP5	Name=ARL6IP5;description=ADP ribosylation factor like GTPase 6 interacting protein 5;gbkey=Gene;gene=ARL6IP5;gene_biotype=protein_coding;gene_synonym=addicsin,DERP11,GTRAP3-18,hp22,HSPC127,jmx,JWA,PRAF3,Yip6b;chr3:69084939-69106088	2128	protein_coding	6.06540883534096	6.09166588704854	5.88721838087448	5.70272513742688	5.60661138683731	5.77641773137535	3.07662453738924	4.47900285056509	4.49903654571252	4.4395334475699	5.23589952581734	5.46723190630336	4.12352461192496	4.71832905710797	5.20440949249571	4.02802980876237	5.30016034072975	0	0	1	0	0	1
gene10143	4286	MITF	Name=MITF;description=melanogenesis associated transcription factor;gbkey=Gene;gene=MITF;gene_biotype=protein_coding;gene_synonym=bHLHe32,CMM8,COMMAD,MI,WS2,WS2A;chr3:69739435-69968337	4944	protein_coding	0.146390874613923	0.353983227387988	1.52731825252183	1.06953783828718	0.992905113365025	1.51769423366041	0.332923760627775	0.756532297464385	0	0.691990228135085	0	0	0.735776012298151	0.170651326486505	2.71085129380198	0.668119124686432	2.3293819662963	0	0	0	0	0	1
gene10233	401074	LINC00960	Name=LINC00960;description=long intergenic non-protein coding RNA 960;gbkey=Gene;gene=LINC00960;gene_biotype=lncRNA;chr3:75672281-75679303	1333	lncRNA	1.92266515546038	2.36731058670001	2.31465301434323	3.25505572683168	3.91286206245945	3.70048151513478	4.01337286486676	5.27649122070348	5.63984777492632	4.60946920398116	5.05295818267326	5.09741193812125	3.34943503704856	4.14166467386085	4.10293262100846	2.9585643149425	3.6027300380274	0	0	1	0	0	0
gene10250	6091	ROBO1	Name=ROBO1;description=roundabout guidance receptor 1;gbkey=Gene;gene=ROBO1;gene_biotype=protein_coding;gene_synonym=DUTT1,SAX3;chr3:78597238-79767998	7548	protein_coding	5.29177490023884	6.01404074551105	5.59388731825571	5.36250000699803	4.88834040130562	5.08815069167423	1.88433546826801	3.03318656269057	2.59011233908377	0.395219697882403	1.56565455797899	1.38414584876444	0.934442166138514	1.01274381484842	1.05334884340765	1.98002530023873	3.22673971241327	0	0	0	0	0	1
gene10293	389136	VGLL3	Name=VGLL3;description=vestigial like family member 3;gbkey=Gene;gene=VGLL3;gene_biotype=protein_coding;gene_synonym=VGL-3,VGL3;chr3:86937969-86991123	2479	protein_coding	3.51461451358633	3.6219213628871	3.51776669328695	4.52542449756896	4.43456324987116	4.70893019742391	1.15995697121289	3.31440091804443	3.91329771699228	0	0.695471386401271	0.674002870390799	0.162174894451094	2.31650134593486	2.67014838420782	0	4.04302071965905	0	0	1	0	1	1
gene10308	55279	ZNF654	Name=ZNF654;description=zinc finger protein 654;gbkey=Gene;gene=ZNF654;gene_biotype=protein_coding;chr3:88059197-88144660	7114	protein_coding	3.19417895463537	2.97578946916295	3.26135333998232	3.30486866715599	3.60407850795497	3.18731197869913	4.08153477198101	4.84087782932121	4.4536623686224	4.35787480749602	4.29275323354287	4.0568231906781	4.57270003669514	3.5270793148218	3.3060965273703	4.96962942051713	4.65280196033473	0	0	0	0	-1	0
gene10330	200894	ARL13B	Name=ARL13B;description=ADP ribosylation factor like GTPase 13B;gbkey=Gene;gene=ARL13B;gene_biotype=protein_coding;gene_synonym=ARL2L1,JBTS8;chr3:93980139-94055678	3987	protein_coding	2.80908395314643	2.66431419421067	2.91935301394432	2.14685162727799	2.3506128655822	2.92646056761527	2.30525930244789	2.60740325250463	3.4372594121079	2.00116584059854	2.81732491882555	2.88420862294863	2.46679426193497	1.5421851286082	1.48394480441009	2.35698889179248	1.16266121085665	0	0	0	0	0	-1
gene10369	105373997	LOC105373997	Name=LOC105373997;gbkey=Gene;gene=LOC105373997;gene_biotype=lncRNA;chr3:98191574-98196524	231	lncRNA	0	0	0	2.00582845126008	3.08773210990269	3.12297888288002	4.66131617023313	6.96149356381443	6.56452931052381	5.38159423706286	6.51662930121992	6.10308625270841	0.627827316276429	2.46422270353211	1.57757676913125	0	1.34959174255675	0	1	1	0	0	1
gene10392	10402	ST3GAL6	Name=ST3GAL6;description=ST3 beta-galactoside alpha-2%2C3-sialyltransferase 6;gbkey=Gene;gene=ST3GAL6;gene_biotype=protein_coding;gene_synonym=SIAT10,ST3GALVI;chr3:98732236-98795845	3630	protein_coding	3.53871753287849	3.33993150903227	3.8838632759641	3.40082336425646	2.71890992777744	2.74856841794894	2.37106336346885	2.88919447702608	3.17425394062637	0.183349944299745	1.07290709343149	2.10953319980045	0.294546154967969	0.30855518737238	1.72489512785309	0	1.66348125331005	0	0	0	0	0	1
gene10405	1295	COL8A1	Name=COL8A1;description=collagen type VIII alpha 1 chain;gbkey=Gene;gene=COL8A1;gene_biotype=protein_coding;gene_synonym=C3orf7;chr3:99638596-99796733	3091	protein_coding	0	0.3951845138398	0	0	0	0	0	0	0	0	0	0	0	1.40486608835999	2.50365225703486	0	3.40603319008977	0	0	0	0	1	1
gene10408	11259	FILIP1L	Name=FILIP1L;description=filamin A interacting protein 1 like;gbkey=Gene;gene=FILIP1L;gene_biotype=protein_coding;gene_synonym=DOC-1,DOC1,GIP130,GIP90;chr3:99833144-100114513	4224	protein_coding	0	0	0	1.55496333843256	0.778176712280326	0.765470096750505	0	0.193019179944307	0.898651781698949	0.32945990033224	1.56565455797899	0.383657899612414	0.162174894451094	3.307965328561	3.9540848168436	0.913416033285306	4.82030152245158	0	0	0	0	1	1
gene10422	55076	TMEM45A	Name=TMEM45A;description=transmembrane protein 45A;gbkey=Gene;gene=TMEM45A;gene_biotype=protein_coding;gene_synonym=DERP7,DNAPTP4;chr3:100492619-100577453	1716	protein_coding	4.14979248978082	3.87321994845671	3.8621734844384	4.20851573052402	3.81913815398679	3.98102958521291	2.32565821112185	2.5644082683898	3.16318003660712	0.9595033501604	1.41400103026354	1.23059025526619	1.74440706639686	2.42992645314086	2.74189321716093	1.46832264394787	2.90754446916025	0	0	0	0	0	1
gene10449	64332	NFKBIZ	Name=NFKBIZ;description=NFKB inhibitor zeta;gbkey=Gene;gene=NFKBIZ;gene_biotype=protein_coding;gene_synonym=IKBZ,INAP,MAIL;chr3:101827990-101861025	3926	protein_coding	3.6517101980585	3.51915575206671	3.30084908906716	2.61899673739507	2.62569098063707	2.91262884012513	2.50666057955917	1.95929204525537	2.55032261734491	1.27307472280658	0.657322453349611	1.83383739486242	1.60080204871834	2.21348165580771	3.45782876291028	1.74674271577774	3.7428038933891	0	0	0	0	0	1
gene10473	214	ALCAM	Name=ALCAM;description=activated leukocyte cell adhesion molecule;gbkey=Gene;gene=ALCAM;gene_biotype=protein_coding;gene_synonym=CD166,MEMD;chr3:105366713-105576913	4910	protein_coding	5.77876871275445	5.73063395366778	5.40312487039696	4.59569487552101	4.79074306649997	4.73379012526635	1.77610917311696	2.19174892793102	3.11076065270871	0.375388994426746	0.944976791111352	0.217013837331799	0.588384777949115	1.58118654467534	3.11110263220337	1.86809407991528	3.70903692850884	0	0	0	0	0	1
gene10497	344595	DUBR	Name=DUBR;description=DPPA2 upstream binding RNA;gbkey=Gene;gene=DUBR;gene_biotype=lncRNA;gene_synonym=DUM,LINC00883,LINC0883;chr3:107240692-107326964	3261	lncRNA	0.734576075301161	1.0149753244819	0.899547997691742	1.80923426431052	1.98765424937677	2.26310811946333	1.59678460001164	2.94048246464054	2.74726624798185	2.0516970018231	2.06198693839464	1.65099831169999	2.84337319146416	2.84113275040493	1.66881697042109	1.61423868309179	2.8467339957901	0	0	1	0	0	1
gene10526	151871	DPPA2	Name=DPPA2;description=developmental pluripotency associated 2;gbkey=Gene;gene=DPPA2;gene_biotype=protein_coding;gene_synonym=CT100,ECAT15-2,PESCRG1;chr3:109293788-109316589	1402	protein_coding	2.49757695038497	2.90944120031777	3.32461873026041	2.24771029926968	2.59819843747526	3.05342181450479	2.03925209515189	2.11758053274089	2.74726624798185	4.34329738735319	3.27091224797211	3.19333373705464	4.91835437979979	4.63723614704065	4.46658196685005	5.1359411245984	4.8360250997816	0	0	0	-1	0	0
gene10542	25945	NECTIN3	Name=NECTIN3;description=nectin cell adhesion molecule 3;gbkey=Gene;gene=NECTIN3;gene_biotype=protein_coding;gene_synonym=CD113,CDW113,NECTIN-3,PPR3,PRR3,PVRL3,PVRR3;chr3:111071759-111201444	9921	protein_coding	6.70188942606803	6.39362006879359	6.50610157863908	6.47942515745359	6.07712313946093	5.98681796172087	4.31795941100563	4.4621580439175	4.35511293296884	2.70128821848002	3.47980061542978	3.68162886490262	2.47023355168049	3.28665149514292	3.60493141088507	3.34049105823438	4.78832029294703	0	0	0	0	0	1
gene10558	79669	C3orf52	Name=C3orf52;description=chromosome 3 open reading frame 52;gbkey=Gene;gene=C3orf52;gene_biotype=protein_coding;gene_synonym=TTMP;chr3:112086335-112136379	9214	protein_coding	3.7137717044934	4.20954588983407	4.30018386039003	4.1990558984516	4.41999602542404	4.7704172815212	2.05863590610603	4.088257571255	3.54177927268161	1.48570756441689	3.0754395710515	2.52956689619469	1.87333081319282	1.93649199258515	1.73506290675142	2.51399597936701	2.96589507938676	0	0	1	1	0	0
gene10565	4345	CD200	Name=CD200;description=CD200 molecule;gbkey=Gene;gene=CD200;gene_biotype=protein_coding;gene_synonym=MOX1,MOX2,MRC,OX-2;chr3:112332224-112362812	9989	protein_coding	5.83003443757422	5.82430994864382	5.89744890909653	6.1858559399614	6.22973670104367	6.46537831790867	4.39160804880804	5.41446370465752	5.49787894883813	5.06961716069992	5.70848983068009	5.92492507632448	3.43086863507074	3.99661878736567	4.38874768046244	3.67581593117227	4.35826965484756	0	0	1	0	0	0
gene10568	151888	BTLA	Name=BTLA;description=B and T lymphocyte associated;gbkey=Gene;gene=BTLA;gene_biotype=protein_coding;gene_synonym=BTLA1,CD272;chr3:112463030-112499757	4264	protein_coding	0	0	0	0	0.268594628242017	0.343261468902954	1.55464752158945	2.96393503193735	2.59490406393667	2.19647023154881	2.83009158270833	2.85192920919493	0.294546154967969	1.56477595924147	1.43469597654944	0.668119124686432	0.389236385748939	0	0	1	0	1	0
gene10574	151887	CCDC80	Name=CCDC80;description=coiled-coil domain containing 80;gbkey=Gene;gene=CCDC80;gene_biotype=protein_coding;gene_synonym=DRO1,okuribin,SSG1,URB;chr3:112604386-112641143	4712	protein_coding	2.54775761779934	2.60032627998092	2.39856565774621	2.24287035142751	1.98830013802761	2.57362473733862	4.09607034256691	2.08173287800968	2.66252707353848	2.80199091257842	3.28277078192696	3.26946191926893	1.54018667639322	2.58709962557667	3.26885032234407	0.668119124686432	2.13963320511453	0	0	-1	0	1	1
gene10586	91653	BOC	Name=BOC;description=BOC cell adhesion associated%2C oncogene regulated;gbkey=Gene;gene=BOC;gene_biotype=protein_coding;gene_synonym=CDON2;chr3:113211003-113287463	4775	protein_coding	3.6245332088826	2.89907016492519	3.30396333093462	1.48477159580882	1.7773800198476	2.11128108534941	2.6728771076304	3.6562639785468	3.63568121508716	1.50129397851252	2.23235985751094	2.36347873564813	0.294546154967969	1.15936261663604	1.21920438812603	1.12300395405482	2.57410150808939	0	0	0	0	0	1
gene10625	2596	GAP43	Name=GAP43;description=growth associated protein 43;gbkey=Gene;gene=GAP43;gene_biotype=protein_coding;gene_synonym=B-50,PP46;chr3:115623304-115721487	3351	protein_coding	3.64925281021315	4.16437067741881	4.01802609049765	5.36020563440049	5.62876473166689	5.74063263353813	3.60715933141501	3.66082714113268	4.18536981414218	1.07193564674985	1.04942520430892	0.619329679417774	2.59395991816271	0.30855518737238	0.178916739314745	1.12300395405482	0.947927931238094	0	0	0	0	-1	0
gene10704	9515	STXBP5L	Name=STXBP5L;description=syntaxin binding protein 5 like;gbkey=Gene;gene=STXBP5L;gene_biotype=protein_coding;gene_synonym=LLGL4;chr3:120908203-121424761	9535	protein_coding	2.40006355046444	2.21455231868628	2.83826432594921	1.64912763909356	0.85630754113951	1.39331459402834	1.35342847960366	2.70722802757363	3.33401872946776	1.10160764122029	2.43497374033933	2.38188875656124	0	0.939608469584585	0.178916739314745	1.12300395405482	0.389236385748939	0	0	1	1	0	0
gene10733	151636	DTX3L	Name=DTX3L;description=deltex E3 ubiquitin ligase 3L;gbkey=Gene;gene=DTX3L;gene_biotype=protein_coding;gene_synonym=BBAP,RNF143;chr3:122564338-122575203	5768	protein_coding	1.63425575371406	2.41426512567251	2.68306479511624	1.86411219946663	1.87170583317641	1.8300785859706	1.18106912409845	1.15878507174137	0.547299609195045	0.541329653914899	0.815394230883534	1.53516398197865	0	0.869152051392864	2.81305677659866	0.372394965238024	3.02197712270615	0	0	0	0	0	1
gene10737	54625	PARP14	Name=PARP14;description=poly(ADP-ribose) polymerase family member 14;gbkey=Gene;gene=PARP14;gene_biotype=protein_coding;gene_synonym=ARTD8,BAL2,PARP-14,pART8;chr3:122680726-122730840	9062	protein_coding	4.4853521967776	3.98305505207256	4.15678983961415	3.45521129322031	2.9543760634637	3.43737773739457	2.76907432102635	2.98035422647528	2.38144921279666	1.58292913082216	1.71676220013848	1.83949986424291	1.09674789744	2.509289794133	3.57183893930343	1.98002530023873	2.8467339957901	0	0	0	0	1	0
